Latitude,Longitude,Occurrence Status,climate_var_1,climate_var_2
-33.712777,150.453723,1,215.70059204101562,0.9670000672340393
-38.013287,143.608446,1,218.2039337158203,0.9540000557899475
-37.2038,143.041,1,223.5013885498047,0.968000054359436
-34.18018,150.99264,1,215.70059204101562,0.9670000672340393
-36.167733,143.528177,0,231.70364379882812,1.0240000486373901
-34.5278,150.543,1,215.70059204101562,0.9670000672340393
-37.4638,144.678,1,220.79664611816406,0.9730000495910645
-36.925821,145.372237,1,210.29776000976562,0.9770000576972961
-34.198932,149.468952,1,215.70059204101562,0.9670000672340393
-36.03451,146.985204,1,196.59799194335938,1.1160000562667847
-38.324211,142.757071,0,219.70034790039062,0.9290000200271606
-34.643033,148.023444,1,215.70059204101562,0.9670000672340393
-33.316257,150.269526,0,215.70059204101562,0.9670000672340393
-36.603414,145.860911,0,206.29666137695312,0.9330000281333923
-34.72,147.74,1,215.70059204101562,0.9670000672340393
-35.722415,148.543187,0,215.70059204101562,0.9670000672340393
-36.0,146.5,1,205.80052185058594,0.9750000238418579
-37.891202,143.363353,1,219.30023193359375,0.9590000510215759
-36.291495,144.79908,1,220.10044860839844,1.0
-31.476377,149.102679,0,215.70059204101562,0.9670000672340393
-34.241901,150.707768,1,215.70059204101562,0.9670000672340393
-37.1041,144.116,1,224.997802734375,0.9790000319480896
-37.843756,145.31371,1,209.49754333496094,0.9500000476837158
-34.807617,150.635214,1,215.70059204101562,0.9670000672340393
-36.4189,143.614,1,228.90286254882812,1.0040000677108765
-31.897996,147.857548,0,215.70059204101562,0.9670000672340393
-36.113291,147.882685,0,215.70059204101562,0.9670000672340393
-34.069044,150.448181,1,215.70059204101562,0.9670000672340393
-37.6,145.0,1,214.80299377441406,0.9830000400543213
-36.970191,143.560777,0,226.90231323242188,0.9890000224113464
-33.669926,150.918563,1,215.70059204101562,0.9670000672340393
-34.066755,147.142664,0,193.90126037597656,1.0530000925064087
-36.023783,147.690759,0,215.70059204101562,0.9670000672340393
-37.3145,144.336,1,223.5013885498047,0.9960000514984131
-36.94589,142.267502,0,229.19894409179688,0.9640000462532043
-36.4703,145.295,1,214.29885864257812,0.9830000400543213
-34.84226,148.928433,1,215.70059204101562,0.9670000672340393
-34.3475,150.901,1,215.70059204101562,0.9670000672340393
-38.036614,145.274108,1,210.2017364501953,0.9690000414848328
-37.175983,143.8744,0,224.79774475097656,0.9860000610351562
-34.372,149.378,1,215.70059204101562,0.9670000672340393
-36.331432,146.406422,1,205.6004638671875,0.9740000367164612
-33.860528,149.964538,0,215.70059204101562,0.9670000672340393
-35.925497,145.779302,0,214.698974609375,0.9530000686645508
-32.9836,149.757,1,215.70059204101562,0.9670000672340393
-33.244934,149.477319,0,215.70059204101562,0.9670000672340393
-36.603529,149.335128,0,215.70059204101562,0.9670000672340393
-35.12903,148.407314,0,215.70059204101562,0.9670000672340393
-35.78086,148.252364,1,215.70059204101562,0.9670000672340393
-33.6981,150.951,1,215.70059204101562,0.9670000672340393
-33.256327,150.18624,1,215.70059204101562,0.9670000672340393
-35.1923,149.05,1,215.70059204101562,0.9670000672340393
-37.534367,145.441717,1,207.69705200195312,0.9510000348091125
-36.797652,149.553393,0,215.70059204101562,0.9670000672340393
-35.206518,149.111457,1,215.70059204101562,0.9670000672340393
-36.816051,146.567572,0,193.90126037597656,0.8290000557899475
-33.3441,147.413574,0,215.70059204101562,0.9670000672340393
-34.4354,149.211,1,215.70059204101562,0.9670000672340393
-38.248206,145.088317,0,213.298583984375,0.9910000562667847
-35.286994,143.536467,1,233.4001007080078,0.9740000367164612
-35.43352,150.326289,1,215.70059204101562,0.9670000672340393
-35.732392,141.690328,0,235.09657287597656,0.9690000414848328
-34.617621,149.398471,0,215.70059204101562,0.9670000672340393
-35.263218,149.073076,1,215.70059204101562,0.9670000672340393
-35.109414,146.254492,1,209.49754333496094,0.9230000376701355
-36.262786,142.091251,0,232.90396118164062,0.9890000224113464
-38.301488,144.160318,1,220.19647216796875,0.9440000653266907
-37.732284,144.057018,1,222.99725341796875,0.9700000286102295
-38.014542,143.339862,1,217.40371704101562,0.9550000429153442
-37.6831,145.508,1,203.7999725341797,0.862000048160553
-35.2015,149.058,1,215.70059204101562,0.9670000672340393
-33.265103,147.427451,0,215.70059204101562,0.9670000672340393
-37.855224,147.562718,1,182.00198364257812,1.1130000352859497
-36.2098,149.069,1,215.70059204101562,0.9670000672340393
-38.569999,146.249731,0,194.89764404296875,0.8700000643730164
-31.910032,148.917075,0,215.70059204101562,0.9670000672340393
-37.0453,148.932,1,215.70059204101562,0.9670000672340393
-34.2584,149.886,1,215.70059204101562,0.9670000672340393
-36.10603,149.10354,0,215.70059204101562,0.9670000672340393
-37.565806,144.353489,1,222.99725341796875,0.9810000658035278
-33.761804,150.644222,1,215.70059204101562,0.9670000672340393
-36.199158,146.954189,1,197.1981658935547,1.0950000286102295
-36.015158,142.724689,0,232.5038604736328,1.0099999904632568
-37.63511,144.671648,0,220.30050659179688,0.968000054359436
-38.009,145.861,1,197.39822387695312,0.8790000677108765
-36.532947,140.629657,0,244.49725341796875,0.956000030040741
-35.147463,147.406773,1,193.1970672607422,1.1030000448226929
-34.729,146.667,1,200.99920654296875,0.9410000443458557
-36.269926,146.148995,1,208.4012451171875,0.9690000414848328
-38.687,143.77,1,216.10391235351562,0.9610000252723694
-37.5288,143.893,1,223.99752807617188,0.9790000319480896
-33.737906,144.681101,0,219.19619750976562,0.9350000619888306
-37.8428,145.147,1,213.00250244140625,0.9880000352859497
-36.879783,146.078509,0,202.59963989257812,0.9390000700950623
-34.972235,149.907561,1,215.70059204101562,0.9670000672340393
-37.914062,147.098664,1,186.09912109375,1.0250000953674316
-33.256199,149.099674,1,215.70059204101562,0.9670000672340393
-35.891267,148.449092,1,215.70059204101562,0.9670000672340393
-37.786361,145.829932,0,199.9029083251953,0.9160000681877136
-33.643219,150.658674,1,215.70059204101562,0.9670000672340393
-34.44751,150.447156,1,215.70059204101562,0.9670000672340393
-35.559092,150.315512,0,215.70059204101562,0.9670000672340393
-35.246084,149.352598,1,215.70059204101562,0.9670000672340393
-33.407544,149.310235,1,215.70059204101562,0.9670000672340393
-35.599724,149.844482,1,215.70059204101562,0.9670000672340393
-34.386933,144.438783,0,218.0998992919922,0.9420000314712524
-33.635137,146.56942,0,202.103515625,0.9880000352859497
-33.482518,150.033453,1,215.70059204101562,0.9670000672340393
-35.75,146.906,1,198.9986572265625,1.096000075340271
-34.182498,144.863532,0,217.603759765625,0.9490000605583191
-38.2163,144.561,1,218.7000732421875,0.9420000314712524
-35.87103,145.822825,0,214.49891662597656,0.9630000591278076
-38.336068,143.600245,1,215.29913330078125,0.9220000505447388
-32.683374,149.520737,0,215.70059204101562,0.9670000672340393
-36.5619,146.723,1,197.10214233398438,0.9340000152587891
-35.369324,149.772964,1,215.70059204101562,0.9670000672340393
-36.805206,145.420287,1,210.49781799316406,0.9930000305175781
-33.996436,145.339098,0,217.09962463378906,0.9490000605583191
-33.491864,150.529472,1,215.70059204101562,0.9670000672340393
-35.386047,150.450959,1,215.70059204101562,0.9670000672340393
-36.908943,142.83921,0,225.7980194091797,0.9810000658035278
-35.259914,147.478793,0,215.70059204101562,0.9670000672340393
-32.513367,149.076598,0,215.70059204101562,0.9670000672340393
-33.7518,150.679812,1,215.70059204101562,0.9670000672340393
-37.7942,144.911,1,216.20338439941406,0.9630000591278076
-37.9857,145.703,1,199.70285034179688,0.8440000414848328
-34.8236,147.208,1,194.5014190673828,1.0470000505447388
-33.18044,146.488121,0,200.00360107421875,0.9360000491142273
-36.549404,144.927775,1,219.1001739501953,0.9860000610351562
-34.4328,150.82,1,215.70059204101562,0.9670000672340393
-33.972565,148.158009,0,215.70059204101562,0.9670000672340393
-35.811275,141.489111,0,236.4009246826172,0.9730000495910645
-37.955425,145.554734,1,204.09605407714844,0.9180000424385071
-35.7758,147.277,1,215.70059204101562,0.9670000672340393
-37.6155,140.716,1,239.00164794921875,0.9510000348091125
-38.0,144.5,1,220.5005645751953,0.9480000734329224
-36.247868,145.466139,1,214.29885864257812,0.9780000448226929
-34.583649,150.868367,1,215.70059204101562,0.9670000672340393
-34.326939,150.513654,0,215.70059204101562,0.9670000672340393
-33.469344,149.325893,1,215.70059204101562,0.9670000672340393
-37.471178,149.646283,0,215.70059204101562,0.9670000672340393
-34.6459,150.701,1,215.70059204101562,0.9670000672340393
-33.912085,148.829586,0,215.70059204101562,0.9670000672340393
-37.75412,144.872442,1,217.09962463378906,0.9630000591278076
-36.83627,149.638466,0,215.70059204101562,0.9670000672340393
-38.5696,143.539,1,215.6038055419922,0.9520000219345093
-31.153524,149.101342,1,215.70059204101562,0.9670000672340393
-35.446716,149.788921,1,215.70059204101562,0.9670000672340393
-34.572078,146.589725,0,203.59991455078125,0.9470000267028809
-37.63085,148.113071,0,215.70059204101562,0.9670000672340393
-33.756042,150.623334,1,215.70059204101562,0.9670000672340393
-34.368628,146.819948,0,199.50279235839844,0.9970000386238098
-35.222661,143.343505,0,234.49639892578125,0.9630000591278076
-34.356483,150.166417,0,215.70059204101562,0.9670000672340393
-36.670686,145.86553,1,204.69622802734375,0.921000063419342
-37.807458,145.263728,1,209.09742736816406,0.9180000424385071
-36.0177,147.028,1,215.70059204101562,0.9670000672340393
-38.532778,145.658974,0,200.10040283203125,0.8330000638961792
-32.651141,149.885259,0,215.70059204101562,0.9670000672340393
-34.161923,146.544695,0,204.29611206054688,0.9640000462532043
-36.062788,144.827951,0,220.70062255859375,0.9970000386238098
-38.6798,143.392,1,215.6038055419922,0.9520000219345093
-38.011879,145.126327,1,212.4983673095703,0.968000054359436
-32.241743,148.652894,1,215.70059204101562,0.9670000672340393
-36.765655,149.694112,1,215.70059204101562,0.9670000672340393
-35.384388,144.882347,1,220.30050659179688,0.9880000352859497
-37.509374,145.177006,1,212.29830932617188,0.9580000638961792
-34.626551,148.091495,1,215.70059204101562,0.9670000672340393
-36.991605,146.203016,0,201.39932250976562,0.9450000524520874
-33.5491,150.125,1,215.70059204101562,0.9670000672340393
-37.721784,144.911386,1,216.20338439941406,0.9620000720024109
-38.170309,144.510627,1,219.1001739501953,0.9350000619888306
-34.790958,150.707809,1,215.70059204101562,0.9670000672340393
-33.7255,150.697,1,215.70059204101562,0.9670000672340393
-37.722248,145.133128,1,211.898193359375,0.9420000314712524
-35.800477,143.881868,0,230.30325317382812,0.999000072479248
-36.36387,149.823781,1,215.70059204101562,0.9670000672340393
-33.828549,150.906387,1,215.70059204101562,0.9670000672340393
-35.2517,149.115,1,215.70059204101562,0.9670000672340393
-32.833024,150.205023,1,215.70059204101562,0.9670000672340393
-38.3066,144.339,1,218.59603881835938,0.9260000586509705
-38.3502,146.124,1,195.69619750976562,0.7480000257492065
-34.647941,143.181628,0,237.29718017578125,0.971000075340271
-33.141871,146.944739,0,190.9004364013672,1.0509999990463257
-37.853462,143.339154,1,219.5002899169922,0.956000030040741
-35.0917,147.378,1,192.7969512939453,1.0860000848770142
-33.5652,148.669,1,215.70059204101562,0.9670000672340393
-37.6644,140.673,1,239.49777221679688,0.9610000252723694
-34.546172,144.751106,0,218.0998992919922,0.956000030040741
-32.788491,149.202233,0,215.70059204101562,0.9670000672340393
-37.537153,141.556304,0,230.50331115722656,0.9200000166893005
-32.881231,147.531721,1,215.70059204101562,0.9670000672340393
-38.179832,146.147023,1,193.50216674804688,0.7430000305175781
-33.7848,150.76,1,215.70059204101562,0.9670000672340393
-34.950702,149.705824,0,215.70059204101562,0.9670000672340393
-36.8609,147.314,1,187.00335693359375,1.0430001020431519
-34.476239,148.955899,0,215.70059204101562,0.9670000672340393
-38.486405,143.527189,0,215.4021453857422,0.9300000667572021
-37.47573,147.01123,0,183.802490234375,0.9700000286102295
-38.431613,145.64561,0,199.80194091796875,0.8130000233650208
-38.1348,145.86,1,189.79612731933594,0.6430000066757202
-36.511148,141.679248,0,233.0960235595703,0.9610000252723694
-33.701857,150.371143,1,215.70059204101562,0.9670000672340393
-37.0924,145.625,1,207.0008544921875,0.9590000510215759
-34.346891,145.955756,0,213.80271911621094,0.9460000395774841
-36.505274,150.054259,1,215.70059204101562,0.9670000672340393
-35.792073,148.022766,0,215.70059204101562,0.9670000672340393
-34.566113,145.871439,0,213.09852600097656,0.9490000605583191
-35.666867,148.287232,0,215.70059204101562,0.9670000672340393
-34.2583,149.886,1,215.70059204101562,0.9670000672340393
-35.241097,149.168773,1,215.70059204101562,0.9670000672340393
-33.6894,150.945,1,215.70059204101562,0.9670000672340393
-36.527283,146.215498,1,206.00057983398438,0.9550000429153442
-35.529551,144.968916,1,218.7960968017578,0.9900000691413879
-35.969257,146.997804,1,196.7020263671875,1.1140000820159912
-35.65741,145.805642,1,215.4991912841797,0.9470000267028809
-34.320254,150.570133,1,215.70059204101562,0.9670000672340393
-35.439214,150.171033,0,215.70059204101562,0.9670000672340393
-38.083228,145.751963,0,200.7991485595703,0.9180000424385071
-38.208923,145.080135,1,211.8021697998047,0.9350000619888306
-33.3923,149.556,1,215.70059204101562,0.9670000672340393
-38.4814,146.288,1,192.00184631347656,0.7690000534057617
-37.070054,149.895215,1,215.70059204101562,0.9670000672340393
-38.669712,145.969394,1,198.80172729492188,0.8470000624656677
-37.117809,145.534339,0,207.60101318359375,0.9690000414848328
-34.928299,149.236984,1,215.70059204101562,0.9670000672340393
-35.8516,150.127,1,215.70059204101562,0.9670000672340393
-37.470664,145.263385,1,210.2017364501953,0.9140000343322754
-33.877698,151.035298,1,215.70059204101562,0.9670000672340393
-36.025731,143.713658,0,230.99945068359375,1.0110000371932983
-37.746554,144.726709,1,219.99642944335938,0.9780000448226929
-37.835703,145.092009,1,213.40261840820312,0.968000054359436
-35.087189,149.82695,1,215.70059204101562,0.9670000672340393
-36.32634,145.019051,0,217.89984130859375,0.9910000562667847
-37.345722,144.136068,1,224.5016632080078,0.9950000643730164
-37.6664,144.984,1,214.40289306640625,0.9720000624656677
-35.004762,148.111148,1,215.70059204101562,0.9670000672340393
-38.3696,146.446,1,191.39688110351562,0.9080000519752502
-34.774354,150.690425,1,215.70059204101562,0.9670000672340393
-35.587625,149.804521,0,215.70059204101562,0.9670000672340393
-38.079239,147.067874,1,188.00363159179688,1.037000060081482
-37.807,147.63,1,182.20204162597656,1.1480000019073486
-31.245,149.29,1,215.70059204101562,0.9670000672340393
-37.824588,141.82538,0,228.10264587402344,0.9300000667572021
-36.509206,141.09009,0,237.4011993408203,0.9470000267028809
-31.274796,148.821551,0,215.70059204101562,0.9670000672340393
-35.801643,148.88864,0,215.70059204101562,0.9670000672340393
-34.551941,150.634809,1,215.70059204101562,0.9670000672340393
-36.826212,140.995383,1,237.69728088378906,0.968000054359436
-37.2511,144.459,1,223.70144653320312,0.9980000257492065
-37.8153,147.612,1,182.20204162597656,1.1480000019073486
-37.87561,145.28677,1,210.0977020263672,0.9620000720024109
-37.280308,144.148302,1,224.59768676757812,0.9910000562667847
-37.496584,145.181744,1,212.29830932617188,0.9580000638961792
-35.352898,143.552436,1,233.60015869140625,0.9830000400543213
-37.048107,141.766682,0,230.99945068359375,0.9510000348091125
-36.5779,146.749,1,196.7020263671875,0.9660000205039978
-36.9116,149.234,1,215.70059204101562,0.9670000672340393
-34.496237,150.762611,1,215.70059204101562,0.9670000672340393
-34.053775,148.620419,0,215.70059204101562,0.9670000672340393
-35.430874,150.397094,0,215.70059204101562,0.9670000672340393
-36.795533,148.171917,1,215.70059204101562,0.9670000672340393
-38.5089,146.172,1,195.50262451171875,0.8110000491142273
-35.032763,149.675257,0,215.70059204101562,0.9670000672340393
-37.1,144.3,1,225.50193786621094,0.9820000529289246
-35.051087,149.547825,1,215.70059204101562,0.9670000672340393
-35.384783,142.482505,0,237.29718017578125,0.9700000286102295
-32.128111,148.700735,0,215.70059204101562,0.9670000672340393
-34.187625,146.919484,0,198.1984405517578,1.0230000019073486
-37.7143,145.055,1,214.0988006591797,0.9830000400543213
-34.326375,146.192152,0,209.09742736816406,0.9280000329017639
-33.6758,150.547,1,215.70059204101562,0.9670000672340393
-37.641579,145.085831,1,213.2025604248047,0.9750000238418579
-32.859219,147.512267,0,215.70059204101562,0.9670000672340393
-37.265138,144.859199,1,218.0998992919922,0.984000027179718
-33.835125,150.566868,0,215.70059204101562,0.9670000672340393
-33.517,149.355,1,215.70059204101562,0.9670000672340393
-38.341963,145.18652,1,210.0977020263672,0.9220000505447388
-33.587609,150.855088,1,215.70059204101562,0.9670000672340393
-32.827238,147.600133,0,215.70059204101562,0.9670000672340393
-34.017618,148.27088,0,215.70059204101562,0.9670000672340393
-37.4356,144.542,1,222.197021484375,0.9830000400543213
-33.8892,150.827,1,215.70059204101562,0.9670000672340393
-33.698748,150.365406,1,215.70059204101562,0.9670000672340393
-37.421008,148.483212,0,215.70059204101562,0.9670000672340393
-37.7633,145.287,1,207.4969940185547,0.8840000629425049
-36.164804,150.123277,1,215.70059204101562,0.9670000672340393
-34.957672,149.04026,1,215.70059204101562,0.9670000672340393
-37.5524,145.079,1,212.89846801757812,0.968000054359436
-35.836043,143.526439,1,232.59988403320312,1.0049999952316284
-35.463265,148.96963,1,215.70059204101562,0.9670000672340393
-31.787487,149.443518,0,215.70059204101562,0.9670000672340393
-35.025229,147.662039,0,215.70059204101562,0.9670000672340393
-36.129674,147.22334,0,192.90098571777344,1.1080000400543213
-37.850312,143.103657,0,219.30023193359375,0.956000030040741
-34.675678,145.171532,0,218.0998992919922,0.9650000333786011
-32.881904,146.127088,0,205.6016082763672,0.9760000705718994
-35.970199,142.431781,0,232.90396118164062,1.0049999952316284
-34.149988,146.788715,0,199.7988739013672,1.00600004196167
-35.72376,149.952076,1,215.70059204101562,0.9670000672340393
-37.062078,144.372172,1,225.3018798828125,0.9810000658035278
-33.28004,146.77399,0,194.99755859375,1.0260000228881836
-37.384775,145.380606,0,209.69760131835938,0.9690000414848328
-38.1998,146.049,1,190.5983123779297,0.6530000567436218
-35.827045,149.696138,0,215.70059204101562,0.9670000672340393
-37.491983,147.986165,0,215.70059204101562,0.9670000672340393
-38.46454,145.183013,1,207.400390625,0.8700000643730164
-35.967597,146.979131,0,197.10214233398438,1.1060000658035278
-37.075381,144.501337,1,224.5016632080078,0.984000027179718
-37.406544,140.740882,0,238.49749755859375,0.9330000281333923
-37.598719,145.51492,0,207.0008544921875,0.9470000267028809
-36.446219,149.304317,0,215.70059204101562,0.9670000672340393
-37.871429,143.197597,1,219.5002899169922,0.940000057220459
-34.38385,149.620492,0,215.70059204101562,0.9670000672340393
-37.680511,144.745078,1,219.39625549316406,0.9830000400543213
-37.4621,149.612,1,215.70059204101562,0.9670000672340393
-37.3593,144.461,1,223.19729614257812,0.9920000433921814
-33.720988,150.461488,1,215.70059204101562,0.9670000672340393
-32.610433,147.670059,0,215.70059204101562,0.9670000672340393
-37.9191,145.291,1,208.60128784179688,0.909000039100647
-33.5875,150.251,1,215.70059204101562,0.9670000672340393
-38.6649,143.434,1,215.10369873046875,0.9550000429153442
-35.885427,148.4516,1,215.70059204101562,0.9670000672340393
-36.481198,143.815759,0,228.79884338378906,1.0040000677108765
-34.33952,144.212217,0,221.59686279296875,0.9440000653266907
-37.251346,146.642054,0,189.20396423339844,0.8110000491142273
-37.8223,144.972,1,215.4991912841797,0.9570000171661377
-37.9481,145.247,1,211.001953125,0.9750000238418579
-38.021881,143.485084,1,217.89984130859375,0.9440000653266907
-32.276611,148.534734,1,215.70059204101562,0.9670000672340393
-37.29441,140.556756,0,241.002197265625,0.9510000348091125
-38.6662,146.264,1,196.19631958007812,0.9490000605583191
-35.440007,145.977474,0,213.69869995117188,0.9390000700950623
-31.651738,149.279986,0,215.70059204101562,0.9670000672340393
-37.9511,144.432,1,221.3968048095703,0.9570000171661377
-34.718328,145.124527,0,218.2039337158203,0.9650000333786011
-36.864698,148.685166,0,215.70059204101562,0.9670000672340393
-36.024527,148.45104,0,215.70059204101562,0.9670000672340393
-35.461876,148.967566,1,215.70059204101562,0.9670000672340393
-34.6146,150.32,1,215.70059204101562,0.9670000672340393
-35.276815,147.399305,1,215.70059204101562,0.9670000672340393
-37.05454,147.454894,0,183.09829711914062,1.058000087738037
-37.789693,140.650207,0,238.00137329101562,0.9690000414848328
-33.814192,150.251401,1,215.70059204101562,0.9670000672340393
-35.778846,149.694094,0,215.70059204101562,0.9670000672340393
-36.1745,144.273129,1,226.1020965576172,1.003000020980835
-38.263075,145.057403,1,212.8024444580078,0.9460000395774841
-36.1134,146.57,1,204.400146484375,1.0170000791549683
-36.757487,145.662325,0,208.4012451171875,0.9800000190734863
-38.338877,144.196764,0,219.99642944335938,0.9490000605583191
-38.372,144.845,1,212.29830932617188,0.9330000281333923
-36.145812,146.963131,1,196.7980499267578,1.0940001010894775
-35.338128,149.111275,1,215.70059204101562,0.9670000672340393
-36.039571,150.007086,1,215.70059204101562,0.9670000672340393
-36.009155,146.26184,1,210.40179443359375,0.9500000476837158
-37.746181,145.214751,1,210.2017364501953,0.9130000472068787
-38.563968,145.963031,1,200.00360107421875,0.8580000400543213
-35.6245,149.421,1,215.70059204101562,0.9670000672340393
-34.6095,146.372,1,207.0968780517578,0.9190000295639038
-36.532427,142.827497,1,228.9989013671875,0.9950000643730164
-33.061793,148.604181,0,215.70059204101562,0.9670000672340393
-32.55865,149.651246,1,215.70059204101562,0.9670000672340393
-35.25073,146.171132,0,209.49754333496094,0.8960000276565552
-37.7154,140.721,1,238.8015899658203,0.9530000686645508
-35.7593,149.288,1,215.70059204101562,0.9670000672340393
-38.193743,143.828092,0,217.69979858398438,0.9380000233650208
-34.8991,146.602,1,201.5033416748047,0.9100000262260437
-37.6713,145.157,1,211.40206909179688,0.9580000638961792
-36.054425,146.981295,1,196.7020263671875,1.1180000305175781
-35.122131,149.346487,1,215.70059204101562,0.9670000672340393
-36.305602,140.682086,1,243.09877014160156,0.9440000653266907
-34.900856,149.944879,0,215.70059204101562,0.9670000672340393
-37.939865,145.173702,1,212.89846801757812,0.987000048160553
-37.2136,143.33,1,223.79747009277344,1.0
-35.16606,148.889371,1,215.70059204101562,0.9670000672340393
-36.8404,145.758,1,205.6004638671875,0.9200000166893005
-37.156153,141.763881,0,230.703369140625,0.937000036239624
-38.600189,145.871322,1,200.30206298828125,0.8710000514984131
-37.401194,141.17248,0,234.8004913330078,0.9230000376701355
-37.7499,148.338,1,215.70059204101562,0.9670000672340393
-38.24304,145.139981,1,212.20228576660156,0.9630000591278076
-34.407423,148.102439,0,215.70059204101562,0.9670000672340393
-38.731258,145.986122,1,197.3013916015625,0.8270000219345093
-38.417847,144.171304,1,219.19619750976562,0.9570000171661377
-34.417026,145.72214,0,215.60321044921875,0.9530000686645508
-36.250987,145.452498,1,214.29885864257812,0.9780000448226929
-33.3204,148.861,1,215.70059204101562,0.9670000672340393
-36.541143,141.449321,0,234.29635620117188,0.9490000605583191
-33.225927,149.26569,0,215.70059204101562,0.9670000672340393
-34.9517,150.528,1,215.70059204101562,0.9670000672340393
-36.558041,145.387915,0,212.69842529296875,0.9760000705718994
-34.653485,147.289853,0,193.70120239257812,1.0480000972747803
-33.826304,150.997428,1,215.70059204101562,0.9670000672340393
-35.359497,143.969655,1,227.70254516601562,0.9790000319480896
-37.364629,148.038299,0,177.20066833496094,1.1100000143051147
-36.196097,146.912807,0,197.70230102539062,1.0880000591278076
-38.042267,141.528502,1,230.1031951904297,0.9160000681877136
-35.537749,146.993326,0,196.30191040039062,1.097000002861023
-32.194147,148.900248,1,215.70059204101562,0.9670000672340393
-36.5389,147.053,1,193.10104370117188,1.0830000638961792
-35.150929,150.498653,0,215.70059204101562,0.9670000672340393
-34.700955,147.426297,0,191.7966766357422,1.0410000085830688
-38.431979,144.000082,0,216.69952392578125,0.9380000233650208
-34.572766,150.75475,1,215.70059204101562,0.9670000672340393
-35.698515,147.739066,0,215.70059204101562,0.9670000672340393
-35.743,148.859,1,215.70059204101562,0.9670000672340393
-35.922996,146.404341,0,206.0966033935547,0.9360000491142273
-35.5849,149.436,1,215.70059204101562,0.9670000672340393
-36.147568,146.877193,1,198.39849853515625,1.0740000009536743
-37.759081,145.369795,1,206.89682006835938,0.9010000228881836
-37.5772,144.782,1,218.50001525878906,0.9750000238418579
-38.5325,143.565,1,215.4021453857422,0.9360000491142273
-35.89231,148.935623,0,215.70059204101562,0.9670000672340393
-36.5351,148.275,1,215.70059204101562,0.9670000672340393
-36.189588,141.345658,0,235.80076599121094,0.9650000333786011
-36.088038,146.926902,1,197.5022430419922,1.0800000429153442
-36.4866,146.559,1,199.19871520996094,0.8850000500679016
-34.42659,149.446842,0,215.70059204101562,0.9670000672340393
-35.9195,150.086,1,215.70059204101562,0.9670000672340393
-33.574961,148.403946,0,215.70059204101562,0.9670000672340393
-38.3952,144.253,1,219.1001739501953,0.937000036239624
-33.523308,147.664892,0,215.70059204101562,0.9670000672340393
-37.521139,145.964898,1,198.39849853515625,0.8890000581741333
-36.65422,143.063585,0,227.5024871826172,0.9930000305175781
-37.924411,145.333011,1,207.4969940185547,0.8940000534057617
-31.2306,149.246,1,215.70059204101562,0.9670000672340393
-33.047905,149.923494,0,215.70059204101562,0.9670000672340393
-35.413409,147.81234,0,215.70059204101562,0.9670000672340393
-34.077811,150.632821,0,215.70059204101562,0.9670000672340393
-33.036492,147.906326,0,215.70059204101562,0.9670000672340393
-33.786927,150.978909,1,215.70059204101562,0.9670000672340393
-33.454328,146.79101,0,196.50196838378906,1.0150001049041748
-34.244331,149.333613,0,215.70059204101562,0.9670000672340393
-34.0917,151.036,1,215.70059204101562,0.9670000672340393
-36.6954,146.241,1,205.00030517578125,0.9910000562667847
-32.664459,149.090054,1,215.70059204101562,0.9670000672340393
-34.0758,150.72,1,215.70059204101562,0.9670000672340393
-33.560348,147.968644,0,215.70059204101562,0.9670000672340393
-37.3148,144.135,1,224.30160522460938,0.9930000305175781
-35.583215,146.134142,0,211.0979766845703,0.9000000357627869
-33.96975,148.155654,0,215.70059204101562,0.9670000672340393
-36.7653,149.435,1,215.70059204101562,0.9670000672340393
-33.098214,149.470843,0,215.70059204101562,0.9670000672340393
-36.302079,144.555196,1,223.5013885498047,1.0
-38.153413,144.308297,1,220.79664611816406,0.9450000524520874
-36.448522,145.209499,0,215.0990753173828,0.987000048160553
-36.578049,142.146645,0,231.39955139160156,0.9720000624656677
-37.6,141.2,1,233.69618225097656,0.9310000538825989
-33.715199,149.023074,0,215.70059204101562,0.9670000672340393
-37.547911,149.457402,1,215.70059204101562,0.9670000672340393
-34.095467,150.370774,0,215.70059204101562,0.9670000672340393
-34.4551,150.83,1,215.70059204101562,0.9670000672340393
-35.429686,149.128623,1,215.70059204101562,0.9670000672340393
-38.483621,145.961583,1,197.3013916015625,0.7250000238418579
-37.969454,143.480078,0,218.2039337158203,0.9390000700950623
-34.029775,150.809434,1,215.70059204101562,0.9670000672340393
-39.043468,146.465355,1,190.5983123779297,0.9550000429153442
-37.843757,145.314129,1,209.49754333496094,0.9500000476837158
-36.575509,149.893798,1,215.70059204101562,0.9670000672340393
-34.945487,144.956186,0,217.69979858398438,0.9750000238418579
-36.458495,140.896758,0,240.4020233154297,0.9410000443458557
-33.756262,150.623306,1,215.70059204101562,0.9670000672340393
-32.1797,148.628,1,215.70059204101562,0.9670000672340393
-36.951936,147.209588,0,189.20396423339844,1.0700000524520874
-36.477427,147.749995,0,215.70059204101562,0.9670000672340393
-34.944179,149.247679,1,215.70059204101562,0.9670000672340393
-36.330557,149.381793,0,215.70059204101562,0.9670000672340393
-36.82316,144.348445,1,225.19784545898438,0.9900000691413879
-37.277554,142.410023,0,224.79774475097656,0.968000054359436
-34.825628,149.825095,1,215.70059204101562,0.9670000672340393
-38.351125,145.371727,1,206.00057983398438,0.9110000729560852
-33.1478,148.799,1,215.70059204101562,0.9670000672340393
